{'scaleID': 'scaleID_1', 'fluctuation': 125, 'currentWeightFoodPan': 1875, 'timestamp': '01/01/2020, 09:43:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_3', 'fluctuation': 128, 'currentWeightFoodPan': 987, 'timestamp': '11/22/2020, 20:45:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_4', 'fluctuation': 119, 'currentWeightFoodPan': 504, 'timestamp': '11/22/2020, 21:00:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_3', 'fluctuation': 128, 'currentWeightFoodPan': 859, 'timestamp': '11/22/2020, 21:16:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_0', 'fluctuation': 99, 'currentWeightFoodPan': 102, 'timestamp': '11/22/2020, 21:31:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_3', 'fluctuation': 137, 'currentWeightFoodPan': 722, 'timestamp': '11/22/2020, 21:47:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_2', 'fluctuation': 121, 'currentWeightFoodPan': 1879, 'timestamp': '11/22/2020, 22:02:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_3', 'fluctuation': 124, 'currentWeightFoodPan': 598, 'timestamp': '11/22/2020, 22:18:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_3', 'fluctuation': 133, 'currentWeightFoodPan': 465, 'timestamp': '11/22/2020, 22:33:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_4', 'fluctuation': 109, 'currentWeightFoodPan': 395, 'timestamp': '11/22/2020, 22:49:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_0', 'fluctuation': 102, 'currentWeightFoodPan': 1898, 'timestamp': '11/22/2020, 23:04:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_0', 'fluctuation': 95, 'currentWeightFoodPan': 1803, 'timestamp': '11/22/2020, 23:20:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_3', 'fluctuation': 127, 'currentWeightFoodPan': 338, 'timestamp': '11/22/2020, 23:35:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_0', 'fluctuation': 104, 'currentWeightFoodPan': 1699, 'timestamp': '11/22/2020, 23:50:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_2', 'fluctuation': 114, 'currentWeightFoodPan': 1765, 'timestamp': '11/23/2020, 00:06:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_4', 'fluctuation': 114, 'currentWeightFoodPan': 281, 'timestamp': '11/23/2020, 00:21:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_4', 'fluctuation': 117, 'currentWeightFoodPan': 164, 'timestamp': '11/23/2020, 00:37:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_1', 'fluctuation': 116, 'currentWeightFoodPan': 234, 'timestamp': '11/23/2020, 00:52:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_4', 'fluctuation': 112, 'currentWeightFoodPan': 52, 'timestamp': '11/23/2020, 01:08:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_2', 'fluctuation': 126, 'currentWeightFoodPan': 1639, 'timestamp': '11/23/2020, 01:23:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_0', 'fluctuation': 99, 'currentWeightFoodPan': 1600, 'timestamp': '11/23/2020, 01:39:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_1', 'fluctuation': 129, 'currentWeightFoodPan': 105, 'timestamp': '11/23/2020, 01:54:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_0', 'fluctuation': 97, 'currentWeightFoodPan': 1503, 'timestamp': '11/23/2020, 02:10:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_1', 'fluctuation': 111, 'currentWeightFoodPan': 1889, 'timestamp': '11/23/2020, 02:25:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_3', 'fluctuation': 132, 'currentWeightFoodPan': 206, 'timestamp': '11/23/2020, 02:40:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_1', 'fluctuation': 110, 'currentWeightFoodPan': 1779, 'timestamp': '11/23/2020, 02:56:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_2', 'fluctuation': 121, 'currentWeightFoodPan': 1518, 'timestamp': '11/23/2020, 03:11:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_4', 'fluctuation': 121, 'currentWeightFoodPan': 1879, 'timestamp': '11/23/2020, 03:27:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_1', 'fluctuation': 117, 'currentWeightFoodPan': 1662, 'timestamp': '11/23/2020, 03:42:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_0', 'fluctuation': 106, 'currentWeightFoodPan': 1397, 'timestamp': '11/23/2020, 03:58:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_1', 'fluctuation': 111, 'currentWeightFoodPan': 1551, 'timestamp': '11/23/2020, 04:13:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_0', 'fluctuation': 101, 'currentWeightFoodPan': 1296, 'timestamp': '11/23/2020, 04:29:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_1', 'fluctuation': 113, 'currentWeightFoodPan': 1438, 'timestamp': '11/23/2020, 04:44:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_0', 'fluctuation': 106, 'currentWeightFoodPan': 1190, 'timestamp': '11/23/2020, 05:00:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_0', 'fluctuation': 98, 'currentWeightFoodPan': 1092, 'timestamp': '11/23/2020, 09:51:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_4', 'fluctuation': 115, 'currentWeightFoodPan': 1764, 'timestamp': '11/23/2020, 10:13:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_3', 'fluctuation': 127, 'currentWeightFoodPan': 79, 'timestamp': '11/23/2020, 10:35:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_0', 'fluctuation': 106, 'currentWeightFoodPan': 986, 'timestamp': '11/23/2020, 10:57:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_4', 'fluctuation': 109, 'currentWeightFoodPan': 1655, 'timestamp': '11/23/2020, 11:19:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_4', 'fluctuation': 114, 'currentWeightFoodPan': 1541, 'timestamp': '11/23/2020, 11:40:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_4', 'fluctuation': 111, 'currentWeightFoodPan': 1430, 'timestamp': '11/23/2020, 12:02:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_0', 'fluctuation': 107, 'currentWeightFoodPan': 879, 'timestamp': '11/23/2020, 12:24:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_1', 'fluctuation': 125, 'currentWeightFoodPan': 1313, 'timestamp': '11/23/2020, 12:46:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_3', 'fluctuation': 125, 'currentWeightFoodPan': 1875, 'timestamp': '11/23/2020, 13:08:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_0', 'fluctuation': 105, 'currentWeightFoodPan': 774, 'timestamp': '11/23/2020, 13:30:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_4', 'fluctuation': 111, 'currentWeightFoodPan': 1319, 'timestamp': '11/23/2020, 13:51:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_4', 'fluctuation': 107, 'currentWeightFoodPan': 1212, 'timestamp': '11/23/2020, 14:13:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_2', 'fluctuation': 122, 'currentWeightFoodPan': 1396, 'timestamp': '11/23/2020, 14:35:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_3', 'fluctuation': 131, 'currentWeightFoodPan': 1744, 'timestamp': '11/23/2020, 14:57:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_3', 'fluctuation': 121, 'currentWeightFoodPan': 1623, 'timestamp': '11/23/2020, 15:19:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_0', 'fluctuation': 95, 'currentWeightFoodPan': 679, 'timestamp': '11/23/2020, 15:40:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_2', 'fluctuation': 110, 'currentWeightFoodPan': 1286, 'timestamp': '11/23/2020, 16:02:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_1', 'fluctuation': 127, 'currentWeightFoodPan': 1186, 'timestamp': '11/23/2020, 16:24:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_4', 'fluctuation': 113, 'currentWeightFoodPan': 1099, 'timestamp': '11/23/2020, 16:46:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_2', 'fluctuation': 115, 'currentWeightFoodPan': 1171, 'timestamp': '11/23/2020, 17:08:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_3', 'fluctuation': 134, 'currentWeightFoodPan': 1489, 'timestamp': '11/23/2020, 17:30:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_3', 'fluctuation': 139, 'currentWeightFoodPan': 1350, 'timestamp': '11/23/2020, 17:51:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_0', 'fluctuation': 98, 'currentWeightFoodPan': 581, 'timestamp': '11/23/2020, 18:13:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_1', 'fluctuation': 110, 'currentWeightFoodPan': 1076, 'timestamp': '11/23/2020, 18:35:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_1', 'fluctuation': 123, 'currentWeightFoodPan': 953, 'timestamp': '11/23/2020, 18:57:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_4', 'fluctuation': 120, 'currentWeightFoodPan': 979, 'timestamp': '11/23/2020, 19:19:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_1', 'fluctuation': 115, 'currentWeightFoodPan': 838, 'timestamp': '11/23/2020, 19:40:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_0', 'fluctuation': 97, 'currentWeightFoodPan': 484, 'timestamp': '11/23/2020, 20:02:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_3', 'fluctuation': 134, 'currentWeightFoodPan': 1216, 'timestamp': '11/23/2020, 20:24:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_2', 'fluctuation': 118, 'currentWeightFoodPan': 1053, 'timestamp': '11/23/2020, 20:46:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_1', 'fluctuation': 113, 'currentWeightFoodPan': 725, 'timestamp': '11/23/2020, 21:08:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_1', 'fluctuation': 129, 'currentWeightFoodPan': 596, 'timestamp': '11/23/2020, 21:30:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_3', 'fluctuation': 127, 'currentWeightFoodPan': 1089, 'timestamp': '11/24/2020, 09:45:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_1', 'fluctuation': 120, 'currentWeightFoodPan': 476, 'timestamp': '11/24/2020, 10:00:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_3', 'fluctuation': 135, 'currentWeightFoodPan': 954, 'timestamp': '11/24/2020, 10:15:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_2', 'fluctuation': 122, 'currentWeightFoodPan': 931, 'timestamp': '11/24/2020, 10:30:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_4', 'fluctuation': 107, 'currentWeightFoodPan': 872, 'timestamp': '11/24/2020, 10:45:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_3', 'fluctuation': 135, 'currentWeightFoodPan': 819, 'timestamp': '11/24/2020, 11:00:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_4', 'fluctuation': 112, 'currentWeightFoodPan': 760, 'timestamp': '11/24/2020, 11:15:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_0', 'fluctuation': 95, 'currentWeightFoodPan': 389, 'timestamp': '11/24/2020, 11:30:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_0', 'fluctuation': 100, 'currentWeightFoodPan': 289, 'timestamp': '11/24/2020, 11:45:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_0', 'fluctuation': 94, 'currentWeightFoodPan': 195, 'timestamp': '11/24/2020, 12:00:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_0', 'fluctuation': 102, 'currentWeightFoodPan': 93, 'timestamp': '11/24/2020, 12:15:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_1', 'fluctuation': 128, 'currentWeightFoodPan': 348, 'timestamp': '11/24/2020, 12:30:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_4', 'fluctuation': 120, 'currentWeightFoodPan': 640, 'timestamp': '11/24/2020, 12:45:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_1', 'fluctuation': 125, 'currentWeightFoodPan': 223, 'timestamp': '11/24/2020, 13:00:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_4', 'fluctuation': 119, 'currentWeightFoodPan': 521, 'timestamp': '11/24/2020, 13:15:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_0', 'fluctuation': 99, 'currentWeightFoodPan': 1901, 'timestamp': '11/24/2020, 13:30:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_1', 'fluctuation': 116, 'currentWeightFoodPan': 107, 'timestamp': '11/24/2020, 13:45:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_2', 'fluctuation': 121, 'currentWeightFoodPan': 810, 'timestamp': '11/24/2020, 14:00:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_0', 'fluctuation': 92, 'currentWeightFoodPan': 1809, 'timestamp': '11/24/2020, 14:15:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_1', 'fluctuation': 117, 'currentWeightFoodPan': 1883, 'timestamp': '11/24/2020, 14:30:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_2', 'fluctuation': 117, 'currentWeightFoodPan': 693, 'timestamp': '11/24/2020, 14:45:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_4', 'fluctuation': 121, 'currentWeightFoodPan': 400, 'timestamp': '11/24/2020, 15:00:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_2', 'fluctuation': 123, 'currentWeightFoodPan': 570, 'timestamp': '11/24/2020, 15:15:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_1', 'fluctuation': 125, 'currentWeightFoodPan': 1758, 'timestamp': '11/24/2020, 15:30:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_2', 'fluctuation': 122, 'currentWeightFoodPan': 448, 'timestamp': '11/24/2020, 15:45:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_0', 'fluctuation': 107, 'currentWeightFoodPan': 1702, 'timestamp': '11/24/2020, 16:00:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_1', 'fluctuation': 113, 'currentWeightFoodPan': 1645, 'timestamp': '11/24/2020, 16:15:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_1', 'fluctuation': 116, 'currentWeightFoodPan': 1529, 'timestamp': '11/24/2020, 16:30:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_0', 'fluctuation': 95, 'currentWeightFoodPan': 1607, 'timestamp': '11/24/2020, 16:45:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_1', 'fluctuation': 117, 'currentWeightFoodPan': 1412, 'timestamp': '11/24/2020, 17:00:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_2', 'fluctuation': 111, 'currentWeightFoodPan': 337, 'timestamp': '11/24/2020, 17:15:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_1', 'fluctuation': 111, 'currentWeightFoodPan': 1301, 'timestamp': '11/24/2020, 17:30:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_4', 'fluctuation': 113, 'currentWeightFoodPan': 287, 'timestamp': '11/24/2020, 17:45:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_0', 'fluctuation': 104, 'currentWeightFoodPan': 1503, 'timestamp': '11/24/2020, 18:00:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_3', 'fluctuation': 133, 'currentWeightFoodPan': 686, 'timestamp': '11/24/2020, 18:15:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_4', 'fluctuation': 118, 'currentWeightFoodPan': 169, 'timestamp': '11/24/2020, 18:30:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_0', 'fluctuation': 103, 'currentWeightFoodPan': 1400, 'timestamp': '11/24/2020, 18:45:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_0', 'fluctuation': 93, 'currentWeightFoodPan': 1307, 'timestamp': '11/24/2020, 19:00:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_3', 'fluctuation': 128, 'currentWeightFoodPan': 558, 'timestamp': '11/24/2020, 19:15:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_1', 'fluctuation': 110, 'currentWeightFoodPan': 1191, 'timestamp': '11/24/2020, 19:30:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_3', 'fluctuation': 136, 'currentWeightFoodPan': 422, 'timestamp': '11/24/2020, 19:45:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_0', 'fluctuation': 91, 'currentWeightFoodPan': 1216, 'timestamp': '11/24/2020, 20:00:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_4', 'fluctuation': 124, 'currentWeightFoodPan': 45, 'timestamp': '11/24/2020, 20:15:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_1', 'fluctuation': 122, 'currentWeightFoodPan': 1069, 'timestamp': '11/24/2020, 20:30:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_2', 'fluctuation': 125, 'currentWeightFoodPan': 212, 'timestamp': '11/24/2020, 20:45:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_4', 'fluctuation': 105, 'currentWeightFoodPan': 1895, 'timestamp': '11/24/2020, 21:00:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_0', 'fluctuation': 101, 'currentWeightFoodPan': 1115, 'timestamp': '11/24/2020, 21:15:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_1', 'fluctuation': 125, 'currentWeightFoodPan': 944, 'timestamp': '11/24/2020, 21:30:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_2', 'fluctuation': 126, 'currentWeightFoodPan': 86, 'timestamp': '11/25/2020, 09:43:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_2', 'fluctuation': 129, 'currentWeightFoodPan': 1871, 'timestamp': '11/25/2020, 09:57:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_1', 'fluctuation': 129, 'currentWeightFoodPan': 815, 'timestamp': '11/25/2020, 10:11:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_2', 'fluctuation': 112, 'currentWeightFoodPan': 1759, 'timestamp': '11/25/2020, 10:25:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_2', 'fluctuation': 123, 'currentWeightFoodPan': 1636, 'timestamp': '11/25/2020, 10:39:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_3', 'fluctuation': 129, 'currentWeightFoodPan': 293, 'timestamp': '11/25/2020, 10:53:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_4', 'fluctuation': 119, 'currentWeightFoodPan': 1776, 'timestamp': '11/25/2020, 11:06:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_0', 'fluctuation': 96, 'currentWeightFoodPan': 1019, 'timestamp': '11/25/2020, 11:20:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_0', 'fluctuation': 96, 'currentWeightFoodPan': 923, 'timestamp': '11/25/2020, 11:34:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_3', 'fluctuation': 128, 'currentWeightFoodPan': 165, 'timestamp': '11/25/2020, 11:48:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_4', 'fluctuation': 115, 'currentWeightFoodPan': 1661, 'timestamp': '11/25/2020, 12:02:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_3', 'fluctuation': 134, 'currentWeightFoodPan': 31, 'timestamp': '11/25/2020, 12:16:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_1', 'fluctuation': 115, 'currentWeightFoodPan': 700, 'timestamp': '11/25/2020, 12:30:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_2', 'fluctuation': 125, 'currentWeightFoodPan': 1511, 'timestamp': '11/25/2020, 12:43:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_3', 'fluctuation': 123, 'currentWeightFoodPan': 1877, 'timestamp': '11/25/2020, 12:57:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_3', 'fluctuation': 129, 'currentWeightFoodPan': 1748, 'timestamp': '11/25/2020, 13:11:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_2', 'fluctuation': 111, 'currentWeightFoodPan': 1400, 'timestamp': '11/25/2020, 13:25:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_3', 'fluctuation': 126, 'currentWeightFoodPan': 1622, 'timestamp': '11/25/2020, 13:39:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_2', 'fluctuation': 129, 'currentWeightFoodPan': 1271, 'timestamp': '11/25/2020, 13:53:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_3', 'fluctuation': 128, 'currentWeightFoodPan': 1494, 'timestamp': '11/25/2020, 14:06:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_2', 'fluctuation': 118, 'currentWeightFoodPan': 1153, 'timestamp': '11/25/2020, 14:20:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_1', 'fluctuation': 110, 'currentWeightFoodPan': 590, 'timestamp': '11/25/2020, 14:34:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_4', 'fluctuation': 107, 'currentWeightFoodPan': 1554, 'timestamp': '11/25/2020, 14:48:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_1', 'fluctuation': 126, 'currentWeightFoodPan': 464, 'timestamp': '11/25/2020, 15:02:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_2', 'fluctuation': 124, 'currentWeightFoodPan': 1029, 'timestamp': '11/25/2020, 15:16:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_3', 'fluctuation': 120, 'currentWeightFoodPan': 1374, 'timestamp': '11/25/2020, 15:30:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_1', 'fluctuation': 126, 'currentWeightFoodPan': 338, 'timestamp': '11/25/2020, 15:43:00', 'ingredientName': 'steak-strands'}
{'scaleID': 'scaleID_3', 'fluctuation': 137, 'currentWeightFoodPan': 1237, 'timestamp': '11/25/2020, 15:57:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_3', 'fluctuation': 122, 'currentWeightFoodPan': 1115, 'timestamp': '11/25/2020, 16:11:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_2', 'fluctuation': 129, 'currentWeightFoodPan': 900, 'timestamp': '11/25/2020, 16:25:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_0', 'fluctuation': 93, 'currentWeightFoodPan': 830, 'timestamp': '11/25/2020, 16:39:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_3', 'fluctuation': 123, 'currentWeightFoodPan': 992, 'timestamp': '11/25/2020, 16:53:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_2', 'fluctuation': 116, 'currentWeightFoodPan': 784, 'timestamp': '11/25/2020, 17:06:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_2', 'fluctuation': 118, 'currentWeightFoodPan': 666, 'timestamp': '11/25/2020, 17:20:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_0', 'fluctuation': 103, 'currentWeightFoodPan': 727, 'timestamp': '11/25/2020, 17:34:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_0', 'fluctuation': 96, 'currentWeightFoodPan': 631, 'timestamp': '11/25/2020, 17:48:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_2', 'fluctuation': 121, 'currentWeightFoodPan': 545, 'timestamp': '11/25/2020, 18:02:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_4', 'fluctuation': 116, 'currentWeightFoodPan': 1438, 'timestamp': '11/25/2020, 18:16:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_3', 'fluctuation': 129, 'currentWeightFoodPan': 863, 'timestamp': '11/25/2020, 18:30:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_3', 'fluctuation': 136, 'currentWeightFoodPan': 727, 'timestamp': '11/25/2020, 18:43:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_0', 'fluctuation': 104, 'currentWeightFoodPan': 527, 'timestamp': '11/25/2020, 18:57:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_4', 'fluctuation': 107, 'currentWeightFoodPan': 1331, 'timestamp': '11/25/2020, 19:11:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_0', 'fluctuation': 107, 'currentWeightFoodPan': 420, 'timestamp': '11/25/2020, 19:25:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_0', 'fluctuation': 108, 'currentWeightFoodPan': 312, 'timestamp': '11/25/2020, 19:39:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_0', 'fluctuation': 108, 'currentWeightFoodPan': 204, 'timestamp': '11/25/2020, 19:53:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_3', 'fluctuation': 130, 'currentWeightFoodPan': 597, 'timestamp': '11/25/2020, 20:06:00', 'ingredientName': 'meatballs'}
{'scaleID': 'scaleID_2', 'fluctuation': 120, 'currentWeightFoodPan': 425, 'timestamp': '11/25/2020, 20:20:00', 'ingredientName': 'chicken-teriyaki'}
{'scaleID': 'scaleID_4', 'fluctuation': 112, 'currentWeightFoodPan': 1219, 'timestamp': '11/25/2020, 20:34:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_4', 'fluctuation': 122, 'currentWeightFoodPan': 1097, 'timestamp': '11/25/2020, 20:48:00', 'ingredientName': 'tuna'}
{'scaleID': 'scaleID_0', 'fluctuation': 104, 'currentWeightFoodPan': 100, 'timestamp': '11/25/2020, 21:02:00', 'ingredientName': 'chicken-pieces'}
{'scaleID': 'scaleID_4', 'fluctuation': 110, 'currentWeightFoodPan': 987, 'timestamp': '11/25/2020, 21:16:00', 'ingredientName': 'tuna'}
